description,inputGenes_unique,preferredNames_unique
Splenomegaly,"9606.ENSP00000199764, 9606.ENSP00000215754, 9606.ENSP00000216117, 9606.ENSP00000219281, 9606.ENSP00000219596, 9606.ENSP00000221930, 9606.ENSP00000229270, 9606.ENSP00000231887, 9606.ENSP00000249071, 9606.ENSP00000252486, 9606.ENSP00000256078, 9606.ENSP00000256646, 9606.ENSP00000258145, 9606.ENSP00000259206, 9606.ENSP00000259254, 9606.ENSP00000261267, 9606.ENSP00000261623, 9606.ENSP00000261652, 9606.ENSP00000265709, 9606.ENSP00000265970, 9606.ENSP00000269097, 9606.ENSP00000269228, 9606.ENSP00000276390, 9606.ENSP00000278616, 9606.ENSP00000279227, 9606.ENSP00000285379, 9606.ENSP00000300692, 9606.ENSP00000301149, 9606.ENSP00000301305, 9606.ENSP00000306157, 9606.ENSP00000308541, 9606.ENSP00000309572, 9606.ENSP00000311291, 9606.ENSP00000321259, 9606.ENSP00000322421, 9606.ENSP00000331602, 9606.ENSP00000331791, 9606.ENSP00000337354, 9606.ENSP00000345259, 9606.ENSP00000349629, 9606.ENSP00000351273, 9606.ENSP00000353422, 9606.ENSP00000353826, 9606.ENSP00000354532, 9606.ENSP00000355893, 9606.ENSP00000356505, 9606.ENSP00000356713, 9606.ENSP00000359594, 9606.ENSP00000360316, 9606.ENSP00000362285, 9606.ENSP00000365220, 9606.ENSP00000365243, 9606.ENSP00000365380, 9606.ENSP00000367851, 9606.ENSP00000371067, 9606.ENSP00000371152, 9606.ENSP00000374443, 9606.ENSP00000375653, 9606.ENSP00000376822, 9606.ENSP00000376840, 9606.ENSP00000377192, 9606.ENSP00000377862, 9606.ENSP00000378394, 9606.ENSP00000378845, 9606.ENSP00000380666, 9606.ENSP00000389998, 9606.ENSP00000392028, 9606.ENSP00000398568, 9606.ENSP00000398655, 9606.ENSP00000403465, 9606.ENSP00000413720, 9606.ENSP00000416066, 9606.ENSP00000416293, 9606.ENSP00000420194, 9606.ENSP00000427687, 9606.ENSP00000433277, 9606.ENSP00000442788, 9606.ENSP00000451206, 9606.ENSP00000494175, 9606.ENSP00000496166, 9606.ENSP00000497160, 9606.ENSP00000497574, 9606.ENSP00000498321, 9606.ENSP00000498441, 9606.ENSP00000500193","ALDOA, ANK1, APOE, ASAH1, ATM, ATP6V1B2, BPGM, BTD, CA2, CASP8, CASR, CC2D2A, CD3D, CDKN1C, CEACAM6, CHD7, CLCA4, COX4I2, CYBA, CYBB, DHCR24, EHHADH, EIF2B5, EPB41, F2, FAT4, FERMT3, FGA, FOXP3, G6PC3, G6PD, GCLC, GNS, GPD1, GYPC, HBA1, HBB, HMOX1, IFNGR1, IL1RN, IL7R, ITK, JAK2, KRAS, LAT, LIPA, LONP1, LRBA, LYST, LYZ, MEFV, MIF, MS4A1, MYD88, NCF2, NLRP12, NOTCH2, NPC1, NPC2, PIK3C2A, PNP, PRF1, PRKCD, PSAP, RAC2, SERPINA1, SLC29A3, SLC2A1, SLC30A10, SLC39A4, SLC7A7, SLCO2A1, STEAP3, TALDO1, TBX1, TERT, TET2, TGFB1, TMEM67, TNFRSF13B, TPI1, TPP2, USB1, VPS13A, WDR1"
Sprengel anomaly,"9606.ENSP00000259469, 9606.ENSP00000287020, 9606.ENSP00000304408, 9606.ENSP00000309334, 9606.ENSP00000318646, 9606.ENSP00000348849, 9606.ENSP00000350719, 9606.ENSP00000356224, 9606.ENSP00000359345, 9606.ENSP00000379339, 9606.ENSP00000414321, 9606.ENSP00000429374, 9606.ENSP00000447001, 9606.ENSP00000463784, 9606.ENSP00000470972, 9606.ENSP00000472469, 9606.ENSP00000481646, 9606.ENSP00000495273, 9606.ENSP00000495672, 9606.ENSP00000498019, 9606.ENSP00000498684","COL3A1, FHL1, GDF6, RPL15, RPL18, RPL26, RPL35, RPL35A, RPL5, RPS10, RPS15A, RPS17, RPS19, RPS20, RPS24, RPS26, RPS28, RPS29, RPS7, SYNE1, SYNE2"
Steatorrhea,"9606.ENSP00000216117, 9606.ENSP00000221930, 9606.ENSP00000497574","GCLC, HMOX1, TGFB1"
Stiff interphalangeal joints,"9606.ENSP00000308541, 9606.ENSP00000416066, 9606.ENSP00000482313","F2, RECQL4, SERPINA1"
Strabismus,"9606.ENSP00000026218, 9606.ENSP00000217426, 9606.ENSP00000231887, 9606.ENSP00000242261, 9606.ENSP00000244745, 9606.ENSP00000252486, 9606.ENSP00000252744, 9606.ENSP00000253122, 9606.ENSP00000253413, 9606.ENSP00000256078, 9606.ENSP00000259469, 9606.ENSP00000261366, 9606.ENSP00000261523, 9606.ENSP00000262367, 9606.ENSP00000263578, 9606.ENSP00000264012, 9606.ENSP00000264245, 9606.ENSP00000267119, 9606.ENSP00000267622, 9606.ENSP00000268603, 9606.ENSP00000278616, 9606.ENSP00000286628, 9606.ENSP00000291554, 9606.ENSP00000295888, 9606.ENSP00000298743, 9606.ENSP00000301030, 9606.ENSP00000301945, 9606.ENSP00000304956, 9606.ENSP00000306968, 9606.ENSP00000307240, 9606.ENSP00000309334, 9606.ENSP00000318646, 9606.ENSP00000322020, 9606.ENSP00000325146, 9606.ENSP00000325527, 9606.ENSP00000331791, 9606.ENSP00000337439, 9606.ENSP00000337443, 9606.ENSP00000339824, 9606.ENSP00000344087, 9606.ENSP00000345282, 9606.ENSP00000348849, 9606.ENSP00000349016, 9606.ENSP00000350032, 9606.ENSP00000352011, 9606.ENSP00000352798, 9606.ENSP00000353654, 9606.ENSP00000353826, 9606.ENSP00000354468, 9606.ENSP00000354573, 9606.ENSP00000356224, 9606.ENSP00000356972, 9606.ENSP00000359211, 9606.ENSP00000359345, 9606.ENSP00000360316, 9606.ENSP00000360608, 9606.ENSP00000360938, 9606.ENSP00000362410, 9606.ENSP00000364449, 9606.ENSP00000367001, 9606.ENSP00000367872, 9606.ENSP00000374443, 9606.ENSP00000376367, 9606.ENSP00000379098, 9606.ENSP00000379258, 9606.ENSP00000379339, 9606.ENSP00000383042, 9606.ENSP00000390436, 9606.ENSP00000392812, 9606.ENSP00000393312, 9606.ENSP00000403465, 9606.ENSP00000414321, 9606.ENSP00000416293, 9606.ENSP00000416330, 9606.ENSP00000417235, 9606.ENSP00000424226, 9606.ENSP00000425040, 9606.ENSP00000429374, 9606.ENSP00000432568, 9606.ENSP00000434995, 9606.ENSP00000441858, 9606.ENSP00000442954, 9606.ENSP00000449089, 9606.ENSP00000470972, 9606.ENSP00000472469, 9606.ENSP00000478561, 9606.ENSP00000478927, 9606.ENSP00000481646, 9606.ENSP00000482313, 9606.ENSP00000484525, 9606.ENSP00000487174, 9606.ENSP00000489407, 9606.ENSP00000489829, 9606.ENSP00000493906, 9606.ENSP00000494147, 9606.ENSP00000494678, 9606.ENSP00000495061, 9606.ENSP00000495273, 9606.ENSP00000496168, 9606.ENSP00000497069, 9606.ENSP00000497479, 9606.ENSP00000497733, 9606.ENSP00000498019","AHCY, ANKRD11, ANTXR1, APC2, APOE, ARHGAP31, ATM, ATP6V1E1, AUTS2, BCL11A, CACNA1A, CACNA1G, CAMK2B, CC2D2A, CCSER1, CDC42, CDCA7, CDH11, CDH3, CLP1, COL12A1, COL18A1, COL4A2, CREBBP, CRYAA, CTDP1, CYB5R3, CYP1B1, DACT1, DHCR24, DMXL2, DNM1L, DPP6, DPYD, DSE, EHHADH, FBN1, FGFR1, FGFR3, FOXC1, FOXRED1, FRMD4A, GAS1, GLI2, GLI3, GNB1, GPT2, GRIN1, IGF1R, KCNMA1, KDM1A, KRAS, KRT71, KRT74, LMNB1, LONP1, LYST, MACF1, MAFB, MED12L, MN1, MYT1L, NDUFS2, NXN, PEX14, PIGQ, PIK3R5, PITX2, RECQL4, RORA, RPL15, RPL35, RPL5, RPS10, RPS15A, RPS17, RPS19, RPS20, RPS24, RPS26, RPS28, RPS29, RPS7, SARDH, SHANK3, SIK3, SLC25A22, SLC2A1, SLC6A8, SOX4, SPTBN2, SYNE1, TBC1D24, TBX1, TENM3, TGFBI, TRIP11, TWIST1, WASF1, WDFY3, YAP1, ZEB2, ZSWIM6"
Stroke,"9606.ENSP00000226760, 9606.ENSP00000256078, 9606.ENSP00000256958, 9606.ENSP00000261733, 9606.ENSP00000262160, 9606.ENSP00000262662, 9606.ENSP00000262746, 9606.ENSP00000263388, 9606.ENSP00000265734, 9606.ENSP00000269216, 9606.ENSP00000284981, 9606.ENSP00000286628, 9606.ENSP00000287842, 9606.ENSP00000291539, 9606.ENSP00000302620, 9606.ENSP00000304408, 9606.ENSP00000308541, 9606.ENSP00000325527, 9606.ENSP00000337354, 9606.ENSP00000344087, 9606.ENSP00000348215, 9606.ENSP00000352572, 9606.ENSP00000353452, 9606.ENSP00000353826, 9606.ENSP00000354504, 9606.ENSP00000354532, 9606.ENSP00000356646, 9606.ENSP00000356771, 9606.ENSP00000357348, 9606.ENSP00000360231, 9606.ENSP00000365220, 9606.ENSP00000369538, 9606.ENSP00000371067, 9606.ENSP00000371994, 9606.ENSP00000373574, 9606.ENSP00000381231, 9606.ENSP00000381448, 9606.ENSP00000384849, 9606.ENSP00000408617, 9606.ENSP00000435712, 9606.ENSP00000441214, 9606.ENSP00000441802, 9606.ENSP00000442788, 9606.ENSP00000446576, 9606.ENSP00000458162, 9606.ENSP00000466664, 9606.ENSP00000478561, 9606.ENSP00000493252, 9606.ENSP00000493985, 9606.ENSP00000494175, 9606.ENSP00000494750, 9606.ENSP00000498321","ACTB, ACTG1, ACVRL1, AGXT, ALDH2, APP, ASTN2, ATXN2, AUTS2, CBS, CDK6, CDKN1A, CDKN2C, COL3A1, CST3, CYP1B1, F2, F5, FBN1, GATA4, GATA6, GDI2, HBB, HDAC9, HEY2, JAK2, KCNMA1, KNG1, KRAS, LIPA, LONP1, MYD88, MYLK, NFIA, NOTCH3, NRG1, NYNRIN, PCDH7, PCNT, PDE9A, PNP, PRDX1, SH3PXD2A, SLC44A2, SLCO1B1, SMAD2, TET2, TNR, TPP2, USP36, WFS1, ZFHX3"
Subcutaneous hemorrhage,"9606.ENSP00000225964, 9606.ENSP00000252486, 9606.ENSP00000254066, 9606.ENSP00000255006, 9606.ENSP00000256078, 9606.ENSP00000261652, 9606.ENSP00000261799, 9606.ENSP00000262160, 9606.ENSP00000279227, 9606.ENSP00000280551, 9606.ENSP00000304408, 9606.ENSP00000308541, 9606.ENSP00000308782, 9606.ENSP00000309591, 9606.ENSP00000321853, 9606.ENSP00000325527, 9606.ENSP00000331602, 9606.ENSP00000331791, 9606.ENSP00000344782, 9606.ENSP00000353452, 9606.ENSP00000356382, 9606.ENSP00000356771, 9606.ENSP00000357348, 9606.ENSP00000362924, 9606.ENSP00000365807, 9606.ENSP00000371067, 9606.ENSP00000373574, 9606.ENSP00000374443, 9606.ENSP00000376330, 9606.ENSP00000376475, 9606.ENSP00000377783, 9606.ENSP00000381231, 9606.ENSP00000383382, 9606.ENSP00000398568, 9606.ENSP00000433277, 9606.ENSP00000442788, 9606.ENSP00000444271, 9606.ENSP00000476176, 9606.ENSP00000493623, 9606.ENSP00000494147, 9606.ENSP00000498321","ACVRL1, APOE, C1R, CBS, COL1A1, COL3A1, DSE, F13B, F2, F5, FBN1, FERMT3, FYB1, GFI1B, GNA14, GP1BB, GP6, GSN, HEY2, JAK2, KRAS, LYST, MS4A1, MYD88, MYLK, PDGFRB, PRF1, PRKACA, PRKAR1A, PRKCD, PROS1, RARA, RIN2, SEC24D, SERPINF2, SLC37A4, SMAD2, TBX1, TET2, TNFRSF13B, WIPF1"
Subcutaneous nodule,"9606.ENSP00000219070, 9606.ENSP00000225964, 9606.ENSP00000252486, 9606.ENSP00000260731, 9606.ENSP00000261799, 9606.ENSP00000303830, 9606.ENSP00000304408, 9606.ENSP00000325527, 9606.ENSP00000337439, 9606.ENSP00000371152, 9606.ENSP00000393312","APOE, ASAH1, COL1A1, COL3A1, DACT1, FBN1, FGFR1, INSR, KIF11, MMP2, PDGFRB"
Sudden cardiac death,"9606.ENSP00000217381, 9606.ENSP00000233242, 9606.ENSP00000253408, 9606.ENSP00000261590, 9606.ENSP00000265641, 9606.ENSP00000266376, 9606.ENSP00000280904, 9606.ENSP00000291295, 9606.ENSP00000303208, 9606.ENSP00000322460, 9606.ENSP00000348573, 9606.ENSP00000349588, 9606.ENSP00000350719, 9606.ENSP00000356224, 9606.ENSP00000363071, 9606.ENSP00000363458, 9606.ENSP00000369129, 9606.ENSP00000376330, 9606.ENSP00000401437, 9606.ENSP00000433295, 9606.ENSP00000454071, 9606.ENSP00000498684, 9606.ENSP00000499717, 9606.ENSP00000499797","AKAP9, ANK2, APOB, CACNA1C, CALM1, CALM2, CALM3, CPT1A, DES, DSC2, DSG2, DSP, FHL1, GFAP, KCNJ5, LDB3, LDLR, LDLRAP1, PCSK9, SCN4B, SNTA1, SYNE1, SYNE2, WIPF1"
Sudden death,"9606.ENSP00000233242, 9606.ENSP00000253408, 9606.ENSP00000261590, 9606.ENSP00000265641, 9606.ENSP00000266376, 9606.ENSP00000280904, 9606.ENSP00000291295, 9606.ENSP00000303208, 9606.ENSP00000322460, 9606.ENSP00000348573, 9606.ENSP00000349588, 9606.ENSP00000350719, 9606.ENSP00000353452, 9606.ENSP00000356224, 9606.ENSP00000356426, 9606.ENSP00000363071, 9606.ENSP00000363458, 9606.ENSP00000376330, 9606.ENSP00000401437, 9606.ENSP00000433295, 9606.ENSP00000454071, 9606.ENSP00000498684, 9606.ENSP00000499717, 9606.ENSP00000499797","AKAP9, ANK2, APOB, CACNA1C, CALM1, CALM2, CALM3, CPT1A, DES, DSC2, DSG2, FHL1, GFAP, KCNJ5, LDB3, LDLR, LDLRAP1, MYLK, PCSK9, SCN4B, SYNE1, SYNE2, TAB2, WIPF1"
Susceptibility to infectious disease measurement,"9606.ENSP00000259351, 9606.ENSP00000259915, 9606.ENSP00000260731, 9606.ENSP00000261427, 9606.ENSP00000263390, 9606.ENSP00000264977, 9606.ENSP00000266376, 9606.ENSP00000284262, 9606.ENSP00000286628, 9606.ENSP00000287842, 9606.ENSP00000296452, 9606.ENSP00000301972, 9606.ENSP00000304292, 9606.ENSP00000306662, 9606.ENSP00000312272, 9606.ENSP00000323696, 9606.ENSP00000325594, 9606.ENSP00000339398, 9606.ENSP00000344087, 9606.ENSP00000344786, 9606.ENSP00000350359, 9606.ENSP00000350364, 9606.ENSP00000352035, 9606.ENSP00000353292, 9606.ENSP00000354842, 9606.ENSP00000364935, 9606.ENSP00000365014, 9606.ENSP00000366091, 9606.ENSP00000371614, 9606.ENSP00000372042, 9606.ENSP00000375069, 9606.ENSP00000376637, 9606.ENSP00000377936, 9606.ENSP00000378786, 9606.ENSP00000384484, 9606.ENSP00000393566, 9606.ENSP00000399168, 9606.ENSP00000408146, 9606.ENSP00000422793, 9606.ENSP00000425840, 9606.ENSP00000441039, 9606.ENSP00000461945, 9606.ENSP00000463653, 9606.ENSP00000468376, 9606.ENSP00000478255, 9606.ENSP00000479664, 9606.ENSP00000481465, 9606.ENSP00000489262, 9606.ENSP00000489774, 9606.ENSP00000500582","ABCB1, ADCY3, ADRA1B, AKT3, ANKRD27, AOAH, AUTS2, BRSK2, BSN, CACNA1C, CLIC1, COL23A1, CREB5, CRTAP, DLGAP2, FAM83D, GPR161, HLA-B, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DRA, IGF1, INPP4B, JPH3, KCNMA1, KCNQ2, KIF11, MED26, MOG, MYRIP, NEGR1, NFASC, NRG1, NXNL2, PLK5, POU5F1, PPP2R2B, PPP2R2C, PPP2R3A, RAB31, RALGPS1, RBFOX3, RNF150, RUFY1, RYR3, SCNN1A, TOX, UBE2K, YPEL2"
Systemic lupus erythematosus,"9606.ENSP00000245907, 9606.ENSP00000313967, 9606.ENSP00000354458, 9606.ENSP00000363770, 9606.ENSP00000444271","C1QB, C1QC, C1R, C3, C8A"
Systolic blood pressure,"9606.ENSP00000205948, 9606.ENSP00000210313, 9606.ENSP00000211998, 9606.ENSP00000217133, 9606.ENSP00000220325, 9606.ENSP00000233535, 9606.ENSP00000244769, 9606.ENSP00000252486, 9606.ENSP00000258729, 9606.ENSP00000262291, 9606.ENSP00000263317, 9606.ENSP00000264674, 9606.ENSP00000264977, 9606.ENSP00000265074, 9606.ENSP00000265165, 9606.ENSP00000265709, 9606.ENSP00000265734, 9606.ENSP00000270722, 9606.ENSP00000272369, 9606.ENSP00000273077, 9606.ENSP00000274498, 9606.ENSP00000280772, 9606.ENSP00000281092, 9606.ENSP00000283928, 9606.ENSP00000284719, 9606.ENSP00000285968, 9606.ENSP00000287842, 9606.ENSP00000295971, 9606.ENSP00000296043, 9606.ENSP00000303508, 9606.ENSP00000303830, 9606.ENSP00000309572, 9606.ENSP00000312143, 9606.ENSP00000314897, 9606.ENSP00000320509, 9606.ENSP00000322898, 9606.ENSP00000324651, 9606.ENSP00000325296, 9606.ENSP00000325527, 9606.ENSP00000327213, 9606.ENSP00000337838, 9606.ENSP00000338185, 9606.ENSP00000340820, 9606.ENSP00000341071, 9606.ENSP00000341189, 9606.ENSP00000344087, 9606.ENSP00000345259, 9606.ENSP00000346839, 9606.ENSP00000347046, 9606.ENSP00000347457, 9606.ENSP00000349588, 9606.ENSP00000349629, 9606.ENSP00000350359, 9606.ENSP00000350833, 9606.ENSP00000351147, 9606.ENSP00000352069, 9606.ENSP00000352516, 9606.ENSP00000353557, 9606.ENSP00000354504, 9606.ENSP00000355387, 9606.ENSP00000356205, 9606.ENSP00000356562, 9606.ENSP00000357265, 9606.ENSP00000358301, 9606.ENSP00000359319, 9606.ENSP00000360293, 9606.ENSP00000360431, 9606.ENSP00000360552, 9606.ENSP00000363117, 9606.ENSP00000363241, 9606.ENSP00000363257, 9606.ENSP00000363593, 9606.ENSP00000364449, 9606.ENSP00000364870, 9606.ENSP00000365201, 9606.ENSP00000367872, 9606.ENSP00000369286, 9606.ENSP00000369702, 9606.ENSP00000370003, 9606.ENSP00000370593, 9606.ENSP00000374205, 9606.ENSP00000376269, 9606.ENSP00000376330, 9606.ENSP00000376637, 9606.ENSP00000378289, 9606.ENSP00000378483, 9606.ENSP00000378611, 9606.ENSP00000379098, 9606.ENSP00000380942, 9606.ENSP00000381185, 9606.ENSP00000384160, 9606.ENSP00000384369, 9606.ENSP00000384484, 9606.ENSP00000384725, 9606.ENSP00000384763, 9606.ENSP00000384863, 9606.ENSP00000385334, 9606.ENSP00000386498, 9606.ENSP00000386845, 9606.ENSP00000392043, 9606.ENSP00000405330, 9606.ENSP00000408695, 9606.ENSP00000414303, 9606.ENSP00000416066, 9606.ENSP00000419153, 9606.ENSP00000420659, 9606.ENSP00000421180, 9606.ENSP00000422464, 9606.ENSP00000424226, 9606.ENSP00000424571, 9606.ENSP00000428137, 9606.ENSP00000428924, 9606.ENSP00000429744, 9606.ENSP00000429900, 9606.ENSP00000430237, 9606.ENSP00000433427, 9606.ENSP00000433666, 9606.ENSP00000435712, 9606.ENSP00000436455, 9606.ENSP00000441214, 9606.ENSP00000443824, 9606.ENSP00000445043, 9606.ENSP00000446576, 9606.ENSP00000455426, 9606.ENSP00000456920, 9606.ENSP00000457421, 9606.ENSP00000464145, 9606.ENSP00000467494, 9606.ENSP00000468002, 9606.ENSP00000473623, 9606.ENSP00000479636, 9606.ENSP00000480132, 9606.ENSP00000480626, 9606.ENSP00000481575, 9606.ENSP00000482133, 9606.ENSP00000486291, 9606.ENSP00000486891, 9606.ENSP00000487041, 9606.ENSP00000492024, 9606.ENSP00000493252, 9606.ENSP00000493906, 9606.ENSP00000497479","ADCY3, ADORA1, ADRB1, ANGPT2, ANK1, ANK2, ANK3, APOE, APOH, ARHGAP24, ARHGAP26, ARHGEF12, ARHGEF3, ARL15, ASAP1, ASTN2, ATP2B1, ATXN1, ATXN2, AUTS2, BANK1, BCL2, BDNF, BNIP3L, CAMK2B, CDK6, COBLL1, CREB5, DCAF4, DNM3, DNMT1, EBF1, EHD4, EPB41, ESR1, FBN1, FBN2, FER, FGD4, FGR, FN1, FOXC1, FRMD3, FRY, GATA4, GDF10, GIPR, GNB1, HOXD3, HSPB7, IGF1, IGF2BP3, INSR, JAZF1, KANK2, KLHL29, LEF1, LHFPL2, LRBA, LY86, LYN, MAD1L1, MAML3, MAPT, MECOM, MEIS1, METTL15, MPPED2, MYT1L, NCAM1, NCOA7, NOX4, NPR3, NRG1, NRIP1, NUCB2, NUP205, OLA1, PAX2, PAX6, PDE5A, PDGFC, PECAM1, PKD2L1, PLCB1, PLCD3, PLCE1, PNKD, POM121C, PPP2R3A, PRDM11, PRDM16, PRDM6, PRKCA, PRRC2A, PSMD5, PTK2, PTPRD, RBM33, RBM47, RGS19, RNF130, RTN4, SCAMP5, SEMA4A, SERPINA1, SHROOM3, SIK3, SLC30A3, SLC35F1, SLC45A4, SLC8A1, SORBS1, STK3, SUGCT, SVEP1, SYNJ2BP-COX16, SYNPO2L, TBR1, TCF7L2, TENM3, TERT, TMEM108, TNS3, TSHZ2, TUBB1, UBE2E3, USP36, VCL, VMP1, WFDC1, WIPF1, WWP2, XPO1, XPR1, ZBTB20, ZDHHC18, ZFHX3, ZNF385B, ZNF423, ZNF618, ZNRF3"
Tachycardia,"9606.ENSP00000261590, 9606.ENSP00000264170, 9606.ENSP00000266376, 9606.ENSP00000307959, 9606.ENSP00000326305, 9606.ENSP00000345997, 9606.ENSP00000351022, 9606.ENSP00000368104, 9606.ENSP00000369129, 9606.ENSP00000435712, 9606.ENSP00000442788, 9606.ENSP00000498786, 9606.ENSP00000499695","BMP2, CACNA1C, DMPK, DSG2, DSP, DST, GATA4, HMBS, KYNU, SLC25A20, TET2, TPM1, UCP2"
Talipes,"9606.ENSP00000029410, 9606.ENSP00000225964, 9606.ENSP00000252744, 9606.ENSP00000253413, 9606.ENSP00000260653, 9606.ENSP00000264170, 9606.ENSP00000282903, 9606.ENSP00000287239, 9606.ENSP00000304408, 9606.ENSP00000307959, 9606.ENSP00000325146, 9606.ENSP00000325527, 9606.ENSP00000331791, 9606.ENSP00000344432, 9606.ENSP00000346103, 9606.ENSP00000353826, 9606.ENSP00000356224, 9606.ENSP00000360316, 9606.ENSP00000362410, 9606.ENSP00000377862, 9606.ENSP00000379258, 9606.ENSP00000392028, 9606.ENSP00000393312, 9606.ENSP00000417610, 9606.ENSP00000424571, 9606.ENSP00000433666, 9606.ENSP00000439625, 9606.ENSP00000452120, 9606.ENSP00000482169, 9606.ENSP00000482313, 9606.ENSP00000494147, 9606.ENSP00000498577, 9606.ENSP00000500990","ATP6V1E1, B4GALT7, CHD7, COL12A1, COL1A1, COL3A1, DHCR24, DOK7, DSE, DST, FAT4, FBN1, FBN2, FGD4, FGFR1, GLI3, GPX4, ITGA7, KAT6B, KYNU, LONP1, MAFB, NEFL, PLEKHG5, PLOD2, RAB23, RECQL4, SIX3, SNCA, SYNE1, TBX1, TPM3, ZSWIM6"
Talipes equinovarus,"9606.ENSP00000225964, 9606.ENSP00000252744, 9606.ENSP00000282903, 9606.ENSP00000304408, 9606.ENSP00000307959, 9606.ENSP00000325146, 9606.ENSP00000331791, 9606.ENSP00000356224, 9606.ENSP00000360316, 9606.ENSP00000362410, 9606.ENSP00000379258, 9606.ENSP00000417610, 9606.ENSP00000424571, 9606.ENSP00000439625, 9606.ENSP00000452120, 9606.ENSP00000482313, 9606.ENSP00000494147, 9606.ENSP00000498577, 9606.ENSP00000500990","COL12A1, COL1A1, COL3A1, DHCR24, DSE, DST, FBN2, GLI3, ITGA7, MAFB, PLEKHG5, PLOD2, RAB23, RECQL4, SNCA, SYNE1, TBX1, TPM3, ZSWIM6"
Tall stature,"9606.ENSP00000221930, 9606.ENSP00000253413, 9606.ENSP00000256078, 9606.ENSP00000261799, 9606.ENSP00000262160, 9606.ENSP00000262189, 9606.ENSP00000295888, 9606.ENSP00000306245, 9606.ENSP00000325527, 9606.ENSP00000339824, 9606.ENSP00000353452, 9606.ENSP00000379258, 9606.ENSP00000381231, 9606.ENSP00000413720, 9606.ENSP00000424571, 9606.ENSP00000444271, 9606.ENSP00000494147, 9606.ENSP00000497479, 9606.ENSP00000498577","ATP6V1E1, C1R, CBS, CDKN1C, DSE, FBN1, FBN2, FGFR3, FOS, GLI3, KMT2C, KRAS, MYLK, MYT1L, PDGFRB, SMAD2, TGFB1, TPM3, WDFY3"
Tauopathy,"9606.ENSP00000250457, 9606.ENSP00000252486, 9606.ENSP00000262316, 9606.ENSP00000264674, 9606.ENSP00000278550, 9606.ENSP00000278616, 9606.ENSP00000315130, 9606.ENSP00000345193, 9606.ENSP00000482457","APOE, ATM, CLU, EGLN3, MECOM, PLCG2, RHBDF1, SHANK2, TENM4"
Telecanthus,"9606.ENSP00000020945, 9606.ENSP00000026218, 9606.ENSP00000029410, 9606.ENSP00000252744, 9606.ENSP00000256078, 9606.ENSP00000256646, 9606.ENSP00000262367, 9606.ENSP00000268603, 9606.ENSP00000276390, 9606.ENSP00000284268, 9606.ENSP00000304408, 9606.ENSP00000331791, 9606.ENSP00000339824, 9606.ENSP00000344432, 9606.ENSP00000362410, 9606.ENSP00000366416, 9606.ENSP00000379258, 9606.ENSP00000384367, 9606.ENSP00000393312, 9606.ENSP00000417610, 9606.ENSP00000458162, 9606.ENSP00000494147, 9606.ENSP00000494750, 9606.ENSP00000495061, 9606.ENSP00000498217","ACTB, ACTG1, ALX4, ANKH, ATP6V1B2, B4GALT7, CDH11, COL3A1, CREBBP, DOK7, DSE, EDNRB, FGFR1, FGFR3, GLI3, KCTD1, KRAS, MAFB, NOTCH2, PIGQ, PITX2, RAB23, SNAI2, TBX1, ZSWIM6"
